                
1     1 75,00055
2     2 76,00000
3     3 75,99943
4     4 74,96974
5     5 62,97104
6     6 53,99998
7     7 44,00510
8     8 85,00021
9     9 31,99990
10   10 26,00000
11   11 23,02139
12   12 21,00275
13   13 18,00095
14   14 19,00024
15   15 29,00104
16   16 34,08386
17   17 18,00033
18   18 87,01146
19   19 43,18239
20   20 94,02326
21   21 19,00000
22   22 19,01666
23   23 18,00007
24   24 18,00016
25   25 18,00417
26   26 20,00000
27   27 19,00079
28   28 19,99930
29   29 19,00053
30   30 18,99988
31   31 19,99783
32   32 19,99077
33   33 20,94417
34   34 20,00000
35   35 21,00000
36   36 19,99930
37   37 36,00235
38   38 33,00974
39   39 69,00333
40   40 70,00064
41   41 36,99994
42   42 42,00000
43   43 70,00002
44   44 66,00222
45   45 63,00000
46   46 54,00042
47   47 46,00006
48   48 46,99984
49   49 44,98880
50   50 49,00146
51   51 48,99957
52   52 47,00014
53   53 44,00000
54   54 41,16540
55   55 41,00115
56   56 35,99985
57   57 46,00007
58   58 58,00011
59   59 61,00093
60   60 62,00241
61   61 62,00068
62   62 61,00601
63   63 61,00005
64   64 66,99999
65   65 68,99336
66   66 75,98686
67   67 79,97574
68   68 82,98744
69   69 86,99558
70   70 88,99670
71   71 90,97665
72   72 91,97918
73   73 94,46405
74   74 94,99997
75   75 95,99996
76   76 96,99999
77   77 94,98777
78   78 92,99995
79   79 92,99996
80   80 89,99906
81   81 86,94848
82   82 84,99995
83   83 79,99996
84   84 76,99993
85   85 73,99974
86   86 67,98967
87   87 62,99998
88   88 28,00046
89   89 31,00046
90   90 38,00030
91   91 44,97680
92   92 47,99989
93   93 60,00078
94   94 71,00707
95   95 74,99859
96   96 72,99958
97   97 74,00611
98   98 73,00003
99   99 74,00009
100 100 75,02680
