                 
1     1  52,99864
2     2  89,00000
3     3  89,00046
4     4  90,99994
5     5  15,99428
6     6  51,99991
7     7  16,99998
8     8  37,99993
9     9  32,99982
10   10  16,99997
11   11  15,99625
12   12  22,99607
13   13  16,99256
14   14  14,99992
15   15  35,00013
16   16  19,00000
17   17  45,00303
18   18  77,00264
19   19  61,02497
20   20  95,01901
21   21  94,00015
22   22  16,99992
23   23 102,00757
24   24  19,99846
25   25  92,00005
26   26  70,00130
27   27  17,94362
28   28  15,82308
29   29  16,96184
30   30  19,99996
31   31  17,99570
32   32  16,99988
33   33  17,98270
34   34  18,97619
35   35  19,99993
36   36  15,97204
37   37  15,99978
38   38  19,99956
39   39  70,12573
40   40  72,00005
41   41  75,00886
42   42  19,99995
43   43  71,00111
44   44  48,99998
45   45  60,06847
46   46  49,00001
47   47  39,00000
48   48  47,00021
49   49  47,00167
50   50  82,00002
51   51  45,99985
52   52  44,00001
53   53  45,00853
54   54  41,00237
55   55  39,00079
56   56  14,99991
57   57  54,00723
58   58  63,00149
59   59  62,00005
60   60  62,00021
61   61  79,00000
62   62  59,00011
63   63  62,10281
64   64  66,00008
65   65  72,00005
66   66  75,99950
67   67  14,99833
68   68  83,99990
69   69  61,99982
70   70  87,99185
71   71  93,00006
72   72  91,00000
73   73  91,99990
74   74  99,99930
75   75  95,99437
76   76  95,01607
77   77  91,00063
78   78  90,00245
79   79  91,00011
80   80 100,00091
81   81  87,00000
82   82  83,00199
83   83  17,98861
84   84  88,00061
85   85  74,00009
86   86  67,00101
87   87  62,00227
88   88  28,99989
89   89  32,00004
90   90  37,99847
91   91  43,99995
92   92  51,99961
93   93  60,99415
94   94  71,99995
95   95  89,00000
96   96  76,99989
97   97  88,00788
98   98  91,02152
99   99  89,17609
100 100  35,99987
