                 
1     1  77,99972
2     2  89,00002
3     3  90,00509
4     4  78,00000
5     5  62,93565
6     6  16,00000
7     7  18,99714
8     8  36,99972
9     9  31,00026
10   10  26,00085
11   11  19,99991
12   12  20,99996
13   13  19,05423
14   14  18,99999
15   15  18,99667
16   16  17,99236
17   17  18,99872
18   18  50,00136
19   19  18,99992
20   20  19,00000
21   21  18,99253
22   22  99,00050
23   23  18,97359
24   24  19,99999
25   25  18,99624
26   26  17,99993
27   27  14,99982
28   28  18,98665
29   29  19,89456
30   30  18,99996
31   31  18,99858
32   32  18,89783
33   33  18,98467
34   34  19,00000
35   35  17,96463
36   36  17,98173
37   37  19,99478
38   38  15,99986
39   39  69,00024
40   40  72,01979
41   41  36,99928
42   42  86,00000
43   43  73,00004
44   44  17,00000
45   45  61,00018
46   46  54,00019
47   47  42,00030
48   48  41,00081
49   49  44,00002
50   50 103,00247
51   51  43,00001
52   52  44,00803
53   53  46,00001
54   54  41,00560
55   55  38,01581
56   56  40,99929
57   57  53,00164
58   58  58,00000
59   59  61,00080
60   60  62,00010
61   61  79,00010
62   62  61,00000
63   63  63,00002
64   64  70,00118
65   65  70,00001
66   66  75,00046
67   67  80,00672
68   68  82,00075
69   69  58,99988
70   70  87,99984
71   71  95,00257
72   72  89,00000
73   73  93,99998
74   74  95,99991
75   75 105,00027
76   76  95,00027
77   77  94,07079
78   78  93,00015
79   79  91,00001
80   80  16,99990
81   81  89,00000
82   82  83,06704
83   83  19,99785
84   84  78,00852
85   85  73,00022
86   86  67,00089
87   87  62,00121
88   88  14,99997
89   89  14,99998
90   90  35,99913
91   91  43,99453
92   92  51,00000
93   93  60,99934
94   94  71,99879
95   95  77,99996
96   96  74,99999
97   97  76,99936
98   98  76,00061
99   99  77,00011
100 100  76,99958
