                
1     1 30,99927
2     2 29,02890
3     3 28,99909
4     4 28,99996
5     5 28,99748
6     6 27,00002
7     7 25,99988
8     8 25,00030
9     9 17,99434
10   10 14,98937
11   11 14,99978
12   12 45,00722
13   13 29,01237
14   14 34,99990
15   15 41,00462
16   16 37,00014
17   17 15,99882
18   18 14,99325
19   19 15,99891
20   20 17,99871
21   21 20,02114
22   22 14,99933
23   23 23,99994
24   24 28,99225
25   25 30,99694
26   26 36,02910
27   27 43,00068
28   28 40,00000
29   29 39,99890
30   30 39,99974
31   31 38,99810
32   32 37,99951
33   33 37,00001
34   34 36,00005
35   35 15,99911
36   36 34,00031
37   37 31,99943
38   38 24,99996
39   39 44,00044
40   40 44,00021
41   41 46,00000
42   42 43,99982
43   43 46,00000
44   44 17,99982
45   45 46,00000
46   46 14,00000
47   47 20,00182
48   48 17,00007
49   49 19,98853
50   50 21,99843
51   51 55,99996
52   52 46,99988
53   53 31,99990
54   54 26,99954
55   55 23,00000
56   56 26,00126
57   57 25,00000
58   58 25,00024
59   59 25,00005
60   60 30,99996
61   61 23,00000
62   62 36,00000
63   63 37,99999
64   64 39,99680
65   65 32,00006
66   66 34,00003
67   67 38,00017
68   68 36,00384
69   69 41,02487
70   70 42,01312
71   71 42,00521
72   72 44,00062
73   73 43,01415
74   74 44,00002
75   75 46,00000
76   76 44,00002
77   77 42,00018
78   78 45,01067
79   79 44,01017
80   80 43,00302
81   81 41,03324
82   82 41,00605
83   83 39,04160
84   84 37,01856
85   85 20,00000
86   86 33,00054
87   87 30,00001
88   88 14,99905
89   89 14,99902
90   90 17,99985
91   91 17,99315
92   92 18,99999
93   93 39,00006
94   94 15,99927
95   95 15,98132
96   96 19,99310
97   97 33,99962
98   98 33,00000
99   99 37,00000
100 100 30,99948
