                  
1     1  76,000136
2     2  82,000001
3     3  76,000076
4     4  74,000382
5     5  75,000018
6     6  81,000048
7     7  67,000017
8     8  81,000018
9     9  77,001143
10   10  76,000531
11   11  24,000202
12   12  15,000142
13   13  82,000160
14   14  67,018357
15   15  68,000001
16   16  17,000858
17   17  18,000048
18   18  11,000013
19   19  18,000083
20   20  20,036034
21   21  18,000007
22   22  19,000047
23   23  33,000238
24   24  26,000087
25   25  16,001156
26   26  12,000388
27   27  18,000387
28   28  18,007232
29   29  18,009268
30   30  97,983117
31   31  18,020769
32   32  17,000001
33   33  17,000131
34   34  18,000006
35   35  20,000026
36   36  15,000001
37   37  18,017991
38   38  18,000225
39   39  66,999804
40   40  35,977629
41   41  32,998708
42   42  44,999549
43   43  72,992519
44   44  70,999974
45   45  63,999972
46   46  57,999878
47   47  45,999880
48   48  41,990034
49   49  43,999901
50   50  48,999999
51   51  42,983241
52   52  44,978610
53   53  61,999949
54   54  40,999413
55   55  54,999752
56   56  38,985852
57   57  52,999999
58   58  61,999971
59   59  63,999999
60   60  37,999771
61   61  62,995399
62   62  61,999954
63   63  57,991771
64   64  63,999994
65   65  17,999911
66   66  66,999999
67   67  86,000192
68   68  84,999999
69   69  86,999912
70   70  89,999875
71   71   6,983531
72   72  83,995793
73   73  93,999954
74   74  54,000016
75   75  96,999935
76   76  12,999999
77   77  95,999729
78   78  97,987719
79   79 101,990568
80   80  97,999999
81   81 101,999896
82   82  96,988053
83   83  80,990124
84   84  77,999934
85   85  71,994488
86   86  80,999920
87   87  61,999997
88   88  72,000014
89   89  84,000089
90   90  21,003828
91   91  87,061152
92   92  83,000448
93   93  86,005978
94   94  74,000145
95   95  76,000720
96   96  73,000281
97   97  72,000421
98   98  76,000000
99   99  75,000609
100 100  76,000194
