                 
1     1  74,99934
2     2  74,98777
3     3  76,00000
4     4  73,99310
5     5  71,99946
6     6  82,98730
7     7  53,99450
8     8  63,99993
9     9  33,97284
10   10  28,99998
11   11  24,99998
12   12  21,99929
13   13  15,99997
14   14  19,99719
15   15  18,99974
16   16  17,99805
17   17  21,00000
18   18  18,99951
19   19  19,99998
20   20  18,00000
21   21  20,99778
22   22  21,99973
23   23  19,98920
24   24  19,99995
25   25  21,99745
26   26  22,00000
27   27  19,99994
28   28  20,99679
29   29  17,99997
30   30  20,99999
31   31  20,99995
32   32  20,99989
33   33  20,98324
34   34  20,99995
35   35  19,99995
36   36  17,99415
37   37  20,98976
38   38  20,99963
39   39  67,00010
40   40  70,00002
41   41  71,00128
42   42  69,01114
43   43  69,00012
44   44  74,00014
45   45  41,00000
46   46  73,00006
47   47  74,00001
48   48  58,00147
49   49  78,00000
50   50  61,00002
51   51  48,00000
52   52  59,00000
53   53  61,00001
54   54  62,00004
55   55  61,00004
56   56  32,00002
57   57  43,00010
58   58  47,00174
59   59  44,00001
60   60  43,00000
61   61  36,00139
62   62  55,00207
63   63  50,01534
64   64  61,00001
65   65  62,00552
66   66  75,00066
67   67  74,00188
68   68  80,00023
69   69  86,07333
70   70  83,00123
71   71  17,99942
72   72  92,00005
73   73  17,99909
74   74  89,00000
75   75 111,00126
76   76 112,00318
77   77  99,00000
78   78  95,00031
79   79  86,00089
80   80  85,00137
81   81  82,00028
82   82  82,00007
83   83  74,00034
84   84  73,00000
85   85  67,00056
86   86  62,00294
87   87  56,07687
88   88  28,98379
89   89  27,99790
90   90  48,99933
91   91  52,99188
92   92  55,99996
93   93  64,97485
94   94  87,00000
95   95  73,99677
96   96  64,99998
97   97  70,99803
98   98  71,99952
99   99  69,00000
100 100  73,99997
