                
1     1 29,02473
2     2 27,00199
3     3 29,00021
4     4 26,00030
5     5 26,00036
6     6 26,00482
7     7 24,99945
8     8 26,00000
9     9 14,99876
10   10 17,99421
11   11 16,99967
12   12 44,00002
13   13 43,00047
14   14 44,00000
15   15 15,05200
16   16 37,00004
17   17 44,00702
18   18 15,00000
19   19 15,99991
20   20 15,99986
21   21 21,99920
22   22 30,99624
23   23 27,87071
24   24 36,99979
25   25 37,00518
26   26 36,00002
27   27 34,98844
28   28 39,99994
29   29 39,00666
30   30 19,97071
31   31 37,99819
32   32 40,00000
33   33 39,00625
34   34 21,97690
35   35 19,99993
36   36 31,00435
37   37 29,00001
38   38 15,99989
39   39 39,00004
40   40 44,00003
41   41 21,00000
42   42 44,99491
43   43 18,98860
44   44 18,99673
45   45 26,01371
46   46 40,01110
47   47 31,05480
48   48 16,99993
49   49 19,00001
50   50 22,00176
51   51 58,00082
52   52 52,01640
53   53 46,03593
54   54 30,96900
55   55 26,99997
56   56 20,95436
57   57 27,00000
58   58 25,98998
59   59 25,00000
60   60 29,00076
61   61 22,99964
62   62 38,00000
63   63 14,99324
64   64 14,99983
65   65 27,99992
66   66 20,99895
67   67 19,99995
68   68 34,89793
69   69 33,99987
70   70 19,99994
71   71 24,99868
72   72 46,00000
73   73 43,00111
74   74 45,01525
75   75 45,00796
76   76 25,99997
77   77 15,00179
78   78 43,00020
79   79 40,01903
80   80 42,00709
81   81 42,00003
82   82 15,99996
83   83 38,00389
84   84 38,00000
85   85 34,00008
86   86 33,00003
87   87 29,00014
88   88 14,99915
89   89 18,99986
90   90 15,97742
91   91 18,99306
92   92 19,99999
93   93 22,99845
94   94 42,00483
95   95 22,99983
96   96 30,99884
97   97 29,00134
98   98 34,01571
99   99 28,00578
100 100 29,00001
