                
1     1 46,99979
2     2 42,99891
3     3 46,99997
4     4 37,99996
5     5 69,00040
6     6 26,99983
7     7 28,99995
8     8 52,99999
9     9 39,99980
10   10 44,97109
11   11 33,99656
12   12 44,99988
13   13 38,00000
14   14 33,99995
15   15 54,00000
16   16 49,99739
17   17 61,00000
18   18 60,97666
19   19 60,00047
20   20 35,99760
21   21 57,99996
22   22 59,00042
23   23 58,00000
24   24 56,99884
25   25 57,00097
26   26 56,00054
27   27 56,00000
28   28 56,00001
29   29 56,00001
30   30 57,00035
31   31 57,00004
32   32 25,95161
33   33 58,99984
34   34 57,00959
35   35 57,00023
36   36 54,00000
37   37 48,99281
38   38 43,99691
39   39 29,99262
40   40 35,99963
41   41 39,99887
42   42 39,00040
43   43 43,99988
44   44 25,99961
45   45 62,99997
46   46 53,99993
47   47 54,99959
48   48 45,99320
49   49 27,98266
50   50 29,99991
51   51 26,99244
52   52 39,99992
53   53 72,00000
54   54 36,99998
55   55 72,00000
56   56 33,99994
57   57 68,00000
58   58 65,00000
59   59 60,99580
60   60 56,99951
61   61 31,00000
62   62 41,99995
63   63 42,99957
64   64 51,00211
65   65 55,00000
66   66 56,00012
67   67 55,00016
68   68 57,00000
69   69 66,00000
70   70 60,03046
71   71 62,00032
72   72 54,00001
73   73 47,00423
74   74 45,00012
75   75 64,00012
76   76 60,00033
77   77 42,00620
78   78 35,01404
79   79 33,00119
80   80 32,00140
81   81 35,00006
82   82 41,00002
83   83 39,00342
84   84 41,00196
85   85 42,00000
86   86 53,00002
87   87 45,00392
88   88 30,96844
89   89 31,99458
90   90 36,00000
91   91 36,99889
92   92 32,99967
93   93 38,99913
94   94 41,00000
95   95 40,99997
96   96 40,99477
97   97 42,97367
98   98 43,99500
99   99 44,99998
100 100 46,99963
