                 
1     1  74,00277
2     2  75,02506
3     3  75,00016
4     4  73,00522
5     5  74,00134
6     6  79,07370
7     7  77,00934
8     8  76,00000
9     9  80,02050
10   10  28,00005
11   11  74,01174
12   12  14,00000
13   13  14,00000
14   14  19,03235
15   15  14,00000
16   16  14,00000
17   17  14,00000
18   18  14,00000
19   19  19,03429
20   20  17,03411
21   21  20,00163
22   22  20,00077
23   23  19,00244
24   24  18,00000
25   25  21,00224
26   26  20,00400
27   27  18,00008
28   28  20,00067
29   29  17,00000
30   30  19,00005
31   31  20,00660
32   32  20,00051
33   33  20,00066
34   34  18,01411
35   35  20,00430
36   36  15,00126
37   37  20,00007
38   38  14,00000
39   39  76,00000
40   40  70,98925
41   41  39,99998
42   42  45,98841
43   43  48,99654
44   44  67,99202
45   45  54,97662
46   46  58,99995
47   47  47,99740
48   48  58,99663
49   49  42,99995
50   50  62,00000
51   51  48,99978
52   52  59,99996
53   53  61,99990
54   54  60,97249
55   55  45,00000
56   56  33,99233
57   57  43,99985
58   58  44,00000
59   59  46,99990
60   60  42,98885
61   61  49,97864
62   62  55,99985
63   63  50,98782
64   64  62,99988
65   65  63,99639
66   66  79,99999
67   67  79,97749
68   68  92,00000
69   69  97,00000
70   70  83,99553
71   71  14,00000
72   72 103,00000
73   73  14,00000
74   74 105,00000
75   75 104,00000
76   76  95,99646
77   77 105,00000
78   78 104,00000
79   79  92,98160
80   80 101,00000
81   81  98,00000
82   82  94,00000
83   83  92,00000
84   84  89,00000
85   85  84,00000
86   86  63,99783
87   87  74,00000
88   88  28,00000
89   89  14,00000
90   90  39,00029
91   91  47,00808
92   92  78,00363
93   93  64,00000
94   94  77,00000
95   95  73,00601
96   96  72,00120
97   97  70,00003
98   98  73,00004
99   99  75,00481
100 100  74,00008
