                
1     1 63,05092
2     2 64,00016
3     3 47,99937
4     4 25,00085
5     5 63,00001
6     6 49,00000
7     7 18,00118
8     8 47,99553
9     9 54,99810
10   10 54,00000
11   11 26,89445
12   12 46,00002
13   13 39,00000
14   14 15,99995
15   15 33,00075
16   16 45,99999
17   17 53,91507
18   18 25,99239
19   19 57,00128
20   20 53,99461
21   21 62,00038
22   22 58,00007
23   23 26,98748
24   24 22,99927
25   25 58,00269
26   26 56,99998
27   27 59,00216
28   28 57,00000
29   29 15,99998
30   30 57,00009
31   31 57,00000
32   32 56,12258
33   33 57,00001
34   34 26,99384
35   35 18,99411
36   36 21,00000
37   37 20,99245
38   38 43,00006
39   39 14,99249
40   40 23,00020
41   41 17,99999
42   42 21,98164
43   43 26,91282
44   44 31,00097
45   45 32,99934
46   46 23,94277
47   47 61,00371
48   48 59,00011
49   49 55,00371
50   50 46,00884
51   51 16,00003
52   52 16,98558
53   53 60,02114
54   54 64,00000
55   55 60,00001
56   56 15,99946
57   57 16,99600
58   58 57,00044
59   59 39,00009
60   60 20,98006
61   61 47,00028
62   62 28,00000
63   63 27,00029
64   64 41,00344
65   65 31,99998
66   66 30,97520
67   67 55,00057
68   68 57,00003
69   69 56,00211
70   70 62,00596
71   71 63,03300
72   72 61,00004
73   73 51,01587
74   74 51,00014
75   75 65,00000
76   76 54,00002
77   77 30,00022
78   78 49,00990
79   79 61,00005
80   80 61,00020
81   81 58,00434
82   82 58,02653
83   83 47,00042
84   84 54,00006
85   85 25,00233
86   86 31,00260
87   87 14,99792
88   88 18,99989
89   89 35,93446
90   90 46,00271
91   91 53,00033
92   92 52,00013
93   93 50,00041
94   94 51,00223
95   95 41,99999
96   96 61,00000
97   97 46,02406
98   98 53,03376
99   99 57,00035
100 100 62,00039
