                 
1     1 22,999963
2     2 16,998806
3     3 20,984091
4     4 13,999996
5     5 18,999988
6     6 13,000072
7     7 13,998074
8     8 12,978881
9     9 27,000035
10   10 11,999996
11   11 10,000009
12   12 10,999990
13   13  8,965987
14   14  8,998578
15   15  9,999957
16   16  9,999833
17   17  8,994636
18   18  9,998819
19   19 10,996399
20   20  8,996435
21   21  8,999992
22   22  8,999554
23   23 11,994441
24   24 11,999847
25   25  9,999969
26   26 13,993715
27   27 14,999726
28   28 10,994879
29   29  9,999999
30   30  8,967484
31   31  8,999987
32   32 11,999999
33   33 27,000066
34   34 15,999969
35   35 15,999934
36   36 16,020325
37   37  9,997533
38   38 10,999599
39   39 20,000002
40   40 15,000304
41   41 16,006137
42   42  8,999997
43   43 15,000469
44   44 15,000001
45   45 17,999335
46   46 16,006096
47   47 18,024938
48   48 17,009968
49   49 29,004792
50   50  8,992287
51   51 14,999614
52   52 20,000194
53   53 21,999998
54   54 31,000224
55   55 30,002187
56   56 30,000114
57   57 26,000039
58   58  8,999997
59   59 24,078500
60   60  8,999998
61   61 19,000051
62   62 21,000426
63   63 21,000902
64   64 22,000087
65   65 24,000052
66   66 24,000001
67   67 27,001319
68   68 10,999999
69   69 29,000136
70   70 13,999789
71   71  9,995086
72   72 29,000240
73   73 30,000065
74   74 31,002956
75   75 31,000382
76   76 31,006190
77   77 31,019341
78   78 31,000309
79   79 27,006191
80   80 26,001405
81   81  8,999785
82   82  8,997767
83   83 21,003557
84   84  9,999719
85   85 18,999998
86   86 15,004328
87   87 12,000284
88   88 17,000107
89   89 19,999786
90   90  9,999820
91   91  9,997720
92   92 20,995204
93   93 27,998013
94   94 23,999669
95   95 25,999814
96   96 23,990681
97   97 24,999997
98   98  9,999338
99   99 23,998027
100 100 22,997831
