                
1     1 44,99979
2     2 65,00008
3     3 47,99965
4     4 18,99866
5     5 40,00000
6     6 51,97896
7     7 53,91985
8     8 40,99855
9     9 50,99910
10   10 38,99956
11   11 31,99989
12   12 47,00020
13   13 27,02260
14   14 31,98431
15   15 16,93320
16   16 14,99767
17   17 30,99561
18   18 23,99982
19   19 15,99874
20   20 33,99998
21   21 57,02452
22   22 60,00176
23   23 30,99980
24   24 35,99840
25   25 22,92371
26   26 46,99974
27   27 46,99607
28   28 57,99884
29   29 60,00001
30   30 57,99982
31   31 60,08097
32   32 58,03147
33   33 56,99995
34   34 56,00000
35   35 21,99995
36   36 48,99996
37   37 45,99976
38   38 44,00000
39   39 16,99999
40   40 16,02933
41   41 16,99195
42   42 30,00000
43   43 58,00000
44   44 59,00192
45   45 26,99984
46   46 16,91174
47   47 36,00001
48   48 35,99997
49   49 58,02244
50   50 14,99155
51   51 39,00044
52   52 19,00000
53   53 22,00000
54   54 15,99990
55   55 17,93081
56   56 25,99999
57   57 30,04238
58   58 22,99789
59   59 54,00000
60   60 52,00418
61   61 47,99955
62   62 30,00010
63   63 25,00215
64   64 25,00003
65   65 29,00000
66   66 53,00449
67   67 54,00538
68   68 36,00002
69   69 44,00002
70   70 38,04106
71   71 25,00013
72   72 26,00025
73   73 25,00010
74   74 24,00013
75   75 27,00008
76   76 21,00666
77   77 21,00686
78   78 18,00014
79   79 14,00000
80   80 55,00206
81   81 15,00062
82   82 27,00340
83   83 20,00566
84   84 54,00043
85   85 25,00032
86   86 47,02342
87   87 28,02924
88   88 33,96431
89   89 45,00005
90   90 16,93787
91   91 38,99499
92   92 30,99999
93   93 39,99998
94   94 36,99987
95   95 26,99743
96   96 35,99521
97   97 65,04215
98   98 55,00049
99   99 63,00011
100 100 43,00000
