                 
1     1  72,03404
2     2  62,00031
3     3  69,00033
4     4  72,00104
5     5  83,00000
6     6  80,00054
7     7  87,00068
8     8  91,00129
9     9  84,00043
10   10  67,00000
11   11  43,00592
12   12  26,99449
13   13  25,99749
14   14  51,99995
15   15  40,99999
16   16  15,00169
17   17  16,00003
18   18  53,99997
19   19  94,00000
20   20  25,00002
21   21  20,00026
22   22  21,01867
23   23  75,00006
24   24  22,00000
25   25  83,00058
26   26  99,00138
27   27  28,98677
28   28  88,00046
29   29  64,96460
30   30  77,00061
31   31  42,99984
32   32  64,00000
33   33  17,00005
34   34  61,99991
35   35  23,00157
36   36  81,00060
37   37  20,00001
38   38  49,99990
39   39  67,99996
40   40  69,99962
41   41  75,99994
42   42  14,99999
43   43  61,99856
44   44  18,99884
45   45  42,99769
46   46  69,96531
47   47  19,99990
48   48  40,99999
49   49 100,99935
50   50  78,00001
51   51  14,99996
52   52  67,98912
53   53  81,97850
54   54  91,00000
55   55  44,99987
56   56  33,00000
57   57  43,94844
58   58  39,99989
59   59  62,99981
60   60  43,99989
61   61  43,95156
62   62  22,99969
63   63  26,99957
64   64  66,99995
65   65  27,99940
66   66  80,00000
67   67  84,00000
68   68  80,99984
69   69  85,99999
70   70  81,99993
71   71  72,00090
72   72  94,00564
73   73  24,00010
74   74 105,00000
75   75  98,99988
76   76  92,99069
77   77  99,00000
78   78  47,99015
79   79  61,99995
80   80  15,99999
81   81  81,99979
82   82  26,99906
83   83  15,00000
84   84  36,00000
85   85  20,98168
86   86  64,99991
87   87  40,98552
88   88  25,00000
89   89  61,01013
90   90  48,00096
91   91  55,00041
92   92  83,00038
93   93  64,00000
94   94  80,00031
95   95  91,99235
96   96  45,00587
97   97  91,00018
98   98  20,99939
99   99 105,00000
100 100  72,03460
