                
1     1 74,00000
2     2 75,00004
3     3 75,00002
4     4 74,00000
5     5 74,00002
6     6 79,00000
7     7 77,01766
8     8 76,00003
9     9 78,00000
10   10 30,00574
11   11 74,00544
12   12 21,00007
13   13 17,00000
14   14 19,03246
15   15 18,00009
16   16 17,00657
17   17 18,00009
18   18 18,00000
19   19 19,00000
20   20 17,00000
21   21 20,00014
22   22 20,00639
23   23 19,00353
24   24 17,00006
25   25 21,00009
26   26 20,00013
27   27 18,00023
28   28 20,00049
29   29 17,00187
30   30 19,00000
31   31 20,01760
32   32 20,01573
33   33 20,00032
34   34 18,00251
35   35 20,00503
36   36 20,00665
37   37 20,00000
38   38 19,00745
39   39 67,99996
40   40 70,99868
41   41 40,98699
42   42 45,97035
43   43 44,98819
44   44 67,97920
45   45 55,00000
46   46 57,99929
47   47 48,00000
48   48 48,00000
49   49 61,99981
50   50 48,98925
51   51 48,98823
52   52 59,99987
53   53 68,99998
54   54 60,99395
55   55 45,00000
56   56 33,99992
57   57 43,99993
58   58 47,99963
59   59 46,99743
60   60 41,96718
61   61 49,96775
62   62 56,00000
63   63 51,97783
64   64 63,00000
65   65 62,99966
66   66 76,00000
67   67 79,99999
68   68 81,86919
69   69 86,99730
70   70 83,99996
71   71  5,00000
72   72 83,99932
73   73 98,00000
74   74 83,99614
75   75 95,99774
76   76 92,99997
77   77 95,00000
78   78 96,99962
79   79 93,99975
80   80 89,00000
81   81 81,99603
82   82 82,99971
83   83 75,98453
84   84 76,99999
85   85 72,99998
86   86 62,99506
87   87 64,99984
88   88 28,00272
89   89 27,00011
90   90 39,00001
91   91 47,00424
92   92 78,00000
93   93 64,00000
94   94 82,13052
95   95 73,00008
96   96 72,00003
97   97 70,01293
98   98 73,00883
99   99 75,02984
100 100 74,00185
