                 
1     1  76,00028
2     2  82,00941
3     3  75,00011
4     4  75,00005
5     5  75,00645
6     6  81,04371
7     7  78,00057
8     8  76,00005
9     9  74,00008
10   10  74,00001
11   11  23,00128
12   12  18,00100
13   13  39,00057
14   14  67,00007
15   15  68,00001
16   16  14,00000
17   17  17,00053
18   18  37,99953
19   19  14,00000
20   20  14,00001
21   21  18,02614
22   22  17,00127
23   23  32,00015
24   24  26,01389
25   25  17,00035
26   26  24,01899
27   27  18,00022
28   28  17,00015
29   29  18,00048
30   30  97,95630
31   31  18,00140
32   32  18,00088
33   33  17,00052
34   34  18,03334
35   35  20,00091
36   36  15,00113
37   37  68,00933
38   38  19,00188
39   39  66,99161
40   40  35,99811
41   41  32,99999
42   42  45,99979
43   43  73,99998
44   44  68,99999
45   45  63,99993
46   46  57,99998
47   47  46,00000
48   48  41,99990
49   49  43,98539
50   50  48,99983
51   51  41,99431
52   52  41,99994
53   53  62,99992
54   54  42,97820
55   55  55,99948
56   56  38,99979
57   57  52,99999
58   58  59,99994
59   59  64,99999
60   60  37,94355
61   61  61,99986
62   62  61,99962
63   63  62,98639
64   64  60,00000
65   65  70,99981
66   66  66,99999
67   67  14,00000
68   68  84,99920
69   69  86,99992
70   70  88,99984
71   71 103,00000
72   72 104,00000
73   73  93,99501
74   74  54,01120
75   75 106,00000
76   76  96,99418
77   77  96,00000
78   78  99,99939
79   79 101,99925
80   80 102,00000
81   81  99,00000
82   82  96,00000
83   83  81,98171
84   84  76,99984
85   85  85,00000
86   86  80,00000
87   87  75,00000
88   88  72,00402
89   89  17,00017
90   90  21,00003
91   91  85,00018
92   92  83,00005
93   93  85,00850
94   94  75,00596
95   95  74,00024
96   96  73,01962
97   97  73,00028
98   98  75,00000
99   99  75,07216
100 100  76,03573
