                 
1     1 30,999891
2     2  5,934279
3     3  6,999987
4     4 28,999305
5     5 27,999097
6     6 27,000302
7     7 25,999823
8     8  5,999967
9     9  5,991367
10   10 31,008608
11   11 41,001461
12   12 28,000001
13   13 31,070104
14   14 33,019355
15   15 42,000023
16   16 42,001369
17   17 33,002610
18   18 48,005937
19   19 15,882406
20   20 18,993050
21   21 20,023450
22   22  6,999489
23   23  5,948147
24   24 32,000151
25   25 30,999986
26   26 52,000357
27   27 50,000603
28   28 40,000370
29   29 40,000000
30   30 52,142696
31   31 52,000001
32   32 37,996135
33   33 38,003306
34   34  7,999594
35   35 10,999735
36   36  5,999713
37   37  5,987663
38   38  5,999908
39   39 31,001337
40   40  5,999795
41   41 44,092524
42   42 32,999892
43   43 36,000008
44   44 39,002511
45   45 40,000026
46   46 50,009422
47   47 51,143687
48   48 44,975363
49   49 47,002053
50   50 46,005618
51   51 36,009351
52   52 26,999926
53   53 49,001626
54   54 52,000196
55   55 53,005350
56   56  5,986165
57   57 47,000319
58   58 48,004458
59   59 43,000586
60   60 41,000668
61   61  5,999911
62   62 21,010188
63   63  5,999929
64   64 24,999937
65   65 38,000276
66   66 44,001234
67   67 46,024962
68   68 49,000246
69   69 49,076610
70   70 42,000078
71   71  5,999345
72   72 54,000078
73   73 47,017645
74   74 47,018492
75   75  7,999995
76   76 46,000557
77   77 53,059305
78   78  5,999207
79   79 45,000477
80   80  9,999967
81   81  5,998625
82   82  5,991493
83   83 10,998412
84   84 38,000021
85   85 36,001007
86   86 42,005736
87   87 32,000136
88   88  5,985683
89   89  5,999990
90   90 41,000257
91   91 18,999481
92   92 47,004251
93   93  6,999225
94   94  5,999400
95   95  5,999525
96   96  5,997918
97   97  5,993613
98   98  5,998294
99   99 32,000152
100 100 30,999840
