                 
1     1  74,99498
2     2  75,99990
3     3  75,99999
4     4  74,00000
5     5  74,99998
6     6  78,99386
7     7  53,99987
8     8  70,99773
9     9  33,99974
10   10  28,99996
11   11  24,99331
12   12  22,00000
13   13  15,99640
14   14  19,99851
15   15  18,99831
16   16  18,99815
17   17  20,99308
18   18  20,99859
19   19  19,99996
20   20  17,99206
21   21  19,99261
22   22  29,99453
23   23  19,99991
24   24  20,00000
25   25  21,98928
26   26  20,99996
27   27  19,99998
28   28  20,99993
29   29  17,99995
30   30  19,99999
31   31  20,99997
32   32  20,99999
33   33  20,98835
34   34  20,99975
35   35  20,99684
36   36  19,99995
37   37  20,99427
38   38  20,99875
39   39  67,00001
40   40  70,01061
41   41  71,00007
42   42  69,00001
43   43  69,00005
44   44  51,00005
45   45  41,00000
46   46  73,00000
47   47  73,00004
48   48  58,00000
49   49  79,00001
50   50  61,01433
51   51  48,00258
52   52  59,00002
53   53  59,01205
54   54  62,02756
55   55  58,00249
56   56  33,00000
57   57  43,00136
58   58  47,00000
59   59  44,28509
60   60  41,00005
61   61  36,00009
62   62  55,00000
63   63  50,00192
64   64  61,10900
65   65  62,00002
66   66  79,00967
67   67  75,00004
68   68  80,02622
69   69  86,00114
70   70  83,09859
71   71  16,99999
72   72  92,00004
73   73  19,99797
74   74  89,00190
75   75 100,00364
76   76  95,00006
77   77  86,00015
78   78  95,00000
79   79  92,00011
80   80  84,04293
81   81  82,00031
82   82  82,00343
83   83  74,00000
84   84  73,00001
85   85  67,00167
86   86  62,04767
87   87  56,00053
88   88  29,99946
89   89  27,99913
90   90  45,99490
91   91  52,99959
92   92  55,90241
93   93  67,99360
94   94  86,99999
95   95  73,99761
96   96  63,99971
97   97  70,99689
98   98  70,98980
99   99  69,00000
100 100  75,00000
