                
1     1 29,99998
2     2 30,99992
3     3 30,99449
4     4 28,99999
5     5 18,00000
6     6 31,99991
7     7 14,99948
8     8 27,00085
9     9 38,00004
10   10 29,98536
11   11 31,99974
12   12 30,00569
13   13 32,00000
14   14 34,99997
15   15 37,99896
16   16 40,99483
17   17 40,99994
18   18 26,99942
19   19 32,99662
20   20 47,00008
21   21 37,99999
22   22 18,00000
23   23 53,00151
24   24 19,96311
25   25 51,00000
26   26 30,98965
27   27 39,00838
28   28 26,99989
29   29 32,99718
30   30 30,05087
31   31 31,99845
32   32 24,99984
33   33 24,99995
34   34 45,00353
35   35 17,99885
36   36 28,99976
37   37 34,00001
38   38 16,99913
39   39 29,00001
40   40 24,00029
41   41 34,00006
42   42 38,00194
43   43 37,05339
44   44 41,00038
45   45 44,00011
46   46 43,04771
47   47 16,99996
48   48 14,00035
49   49 55,00268
50   50 14,99999
51   51 35,03305
52   52 45,00089
53   53 47,00002
54   54 53,00112
55   55 14,99845
56   56 18,99344
57   57 42,00010
58   58 44,00687
59   59 15,99997
60   60 41,00023
61   61 19,99997
62   62 28,00026
63   63 24,99991
64   64 40,00000
65   65 41,99656
66   66 42,00011
67   67 38,00079
68   68 44,00047
69   69 24,99931
70   70 25,00006
71   71 24,00000
72   72 29,00000
73   73 28,99813
74   74 28,99999
75   75 30,00000
76   76 29,99964
77   77 29,00000
78   78 14,87834
79   79 21,99949
80   80 25,99883
81   81 22,99991
82   82 23,00047
83   83 20,98612
84   84 16,99245
85   85 37,00129
86   86 19,00604
87   87 20,00005
88   88 31,99953
89   89 28,00026
90   90 41,00884
91   91 31,98365
92   92 32,99984
93   93 28,00024
94   94 51,00474
95   95 14,99915
96   96 29,99992
97   97 32,99966
98   98 30,00003
99   99 26,99981
100 100 29,99881
